,CountryName,CountryCode,Date,C1_School closing,C1_Flag,C2_Workplace closing,C2_Flag,C3_Cancel public events,C3_Flag,C4_Restrictions on gatherings,C4_Flag,C5_Close public transport,C5_Flag,C6_Stay at home requirements,C6_Flag,C7_Restrictions on internal movement,C7_Flag,C8_International travel controls,E1_Income support,E1_Flag,E2_Debt/contract relief,E3_Fiscal measures,E4_International support,H1_Public information campaigns,H1_Flag,H2_Testing policy,H3_Contact tracing,H4_Emergency investment in healthcare,H5_Investment in vaccines,M1_Wildcard,ConfirmedCases,ConfirmedDeaths,StringencyIndex,StringencyIndexForDisplay,StringencyLegacyIndex,StringencyLegacyIndexForDisplay,GovernmentResponseIndex,GovernmentResponseIndexForDisplay,ContainmentHealthIndex,ContainmentHealthIndexForDisplay,EconomicSupportIndex,EconomicSupportIndexForDisplay
19488,New Zealand,NZL,20200211,0,,0,,0,,0,,0,,0,,0,,3,0,,0,0,0,1,1,,0,0,0,,0,0,13.89,13.89,20.24,20.24,9.62,9.62,11.36,11.36,0,0
19489,New Zealand,NZL,20200212,0,,0,,0,,0,,0,,0,,0,,3,0,,0,0,0,1,1,,0,0,0,,0,0,13.89,13.89,20.24,20.24,9.62,9.62,11.36,11.36,0,0
19490,New Zealand,NZL,20200213,0,,0,,0,,0,,0,,0,,0,,3,0,,0,0,0,1,1,,0,0,0,,0,0,13.89,13.89,20.24,20.24,9.62,9.62,11.36,11.36,0,0
19491,New Zealand,NZL,20200214,0,,0,,0,,0,,0,,0,,0,,3,0,,0,0,0,1,1,,0,0,0,,0,0,13.89,13.89,20.24,20.24,9.62,9.62,11.36,11.36,0,0
19492,New Zealand,NZL,20200215,0,,0,,0,,0,,0,,0,,0,,3,0,,0,0,0,1,1,,0,0,0,,0,0,13.89,13.89,20.24,20.24,9.62,9.62,11.36,11.36,0,0
19493,New Zealand,NZL,20200216,0,,0,,0,,0,,0,,0,,0,,3,0,,0,0,0,1,1,,0,0,0,,0,0,13.89,13.89,20.24,20.24,9.62,9.62,11.36,11.36,0,0
19494,New Zealand,NZL,20200217,0,,0,,0,,0,,0,,0,,0,,3,0,,0,0,0,1,1,,0,0,0,,0,0,13.89,13.89,20.24,20.24,9.62,9.62,11.36,11.36,0,0
19495,New Zealand,NZL,20200218,0,,0,,0,,0,,0,,0,,0,,3,0,,0,0,0,1,1,,0,0,0,,0,0,13.89,13.89,20.24,20.24,9.62,9.62,11.36,11.36,0,0
19496,New Zealand,NZL,20200219,0,,0,,0,,0,,0,,0,,0,,3,0,,0,0,0,1,1,,0,0,0,,0,0,13.89,13.89,20.24,20.24,9.62,9.62,11.36,11.36,0,0
19497,New Zealand,NZL,20200220,0,,0,,0,,0,,0,,0,,0,,3,0,,0,0,0,1,1,,0,0,0,,0,0,13.89,13.89,20.24,20.24,9.62,9.62,11.36,11.36,0,0
19498,New Zealand,NZL,20200221,0,,0,,0,,0,,0,,0,,0,,3,0,,0,0,0,1,1,,0,0,0,,0,0,13.89,13.89,20.24,20.24,9.62,9.62,11.36,11.36,0,0
19499,New Zealand,NZL,20200222,0,,0,,0,,0,,0,,0,,0,,3,0,,0,0,0,1,1,,0,0,0,,0,0,13.89,13.89,20.24,20.24,9.62,9.62,11.36,11.36,0,0
19500,New Zealand,NZL,20200223,0,,0,,0,,0,,0,,0,,0,,3,0,,0,0,0,1,1,,0,0,0,,0,0,13.89,13.89,20.24,20.24,9.62,9.62,11.36,11.36,0,0
19501,New Zealand,NZL,20200224,0,,0,,0,,0,,0,,0,,0,,3,0,,0,0,0,1,1,,0,0,,,0,0,13.89,13.89,20.24,20.24,9.62,9.62,11.36,11.36,0,0
19502,New Zealand,NZL,20200225,0,,0,,0,,0,,0,,0,,0,,3,0,,0,0,0,1,1,,0,0,0,,0,0,13.89,13.89,20.24,20.24,9.62,9.62,11.36,11.36,0,0
19503,New Zealand,NZL,20200226,0,,0,,0,,0,,0,,0,,0,,3,0,,0,0,0,1,1,,0,0,0,,0,0,13.89,13.89,20.24,20.24,9.62,9.62,11.36,11.36,0,0
19504,New Zealand,NZL,20200227,0,,0,,0,,0,,0,,0,,0,,3,0,,0,0,0,1,1,,0,0,0,,0,0,13.89,13.89,20.24,20.24,9.62,9.62,11.36,11.36,0,0
19505,New Zealand,NZL,20200228,0,,0,,0,,0,,0,,0,,0,,3,0,,0,0,0,1,1,1,2,0,0,,1,0,13.89,13.89,20.24,20.24,19.87,19.87,23.48,23.48,0,0
19506,New Zealand,NZL,20200229,0,,0,,0,,0,,0,,0,,0,,3,0,,0,0,0,2,1,1,2,0,0,,1,0,19.44,19.44,25,25,23.72,23.72,28.03,28.03,0,0
19507,New Zealand,NZL,20200301,0,,0,,0,,0,,0,,0,,0,,3,0,,0,0,0,2,1,1,2,0,0,,1,0,19.44,19.44,25,25,23.72,23.72,28.03,28.03,0,0
19508,New Zealand,NZL,20200302,0,,0,,0,,0,,0,,0,,0,,3,0,,0,0,0,2,1,1,2,0,0,,1,0,19.44,19.44,25,25,23.72,23.72,28.03,28.03,0,0
19509,New Zealand,NZL,20200303,0,,0,,0,,0,,0,,0,,0,,3,0,,0,0,0,2,1,1,2,0,0,,1,0,19.44,19.44,25,25,23.72,23.72,28.03,28.03,0,0
19510,New Zealand,NZL,20200304,0,,0,,0,,0,,0,,0,,0,,3,0,,0,0,0,2,1,1,2,0,0,,2,0,19.44,19.44,25,25,23.72,23.72,28.03,28.03,0,0
19511,New Zealand,NZL,20200305,0,,0,,0,,0,,0,,0,,0,,3,0,,0,0,0,2,1,1,2,0,0,,3,0,19.44,19.44,25,25,23.72,23.72,28.03,28.03,0,0
19512,New Zealand,NZL,20200306,0,,0,,0,,0,,0,,0,,0,,3,0,,0,0,0,2,1,1,2,0,0,,4,0,19.44,19.44,25,25,23.72,23.72,28.03,28.03,0,0
19513,New Zealand,NZL,20200307,0,,0,,0,,0,,0,,0,,0,,3,0,,0,0,0,2,1,1,2,0,0,,5,0,19.44,19.44,25,25,23.72,23.72,28.03,28.03,0,0
19514,New Zealand,NZL,20200308,0,,0,,0,,0,,0,,0,,0,,3,0,,0,0,0,2,1,1,2,0,0,,5,0,19.44,19.44,25,25,23.72,23.72,28.03,28.03,0,0
19515,New Zealand,NZL,20200309,0,,0,,0,,0,,0,,0,,0,,3,0,,0,0,0,2,1,1,2,0,0,,5,0,19.44,19.44,25,25,23.72,23.72,28.03,28.03,0,0
19516,New Zealand,NZL,20200310,0,,0,,0,,0,,0,,0,,0,,3,0,,0,0,0,2,1,1,2,0,0,,5,0,19.44,19.44,25,25,23.72,23.72,28.03,28.03,0,0
19517,New Zealand,NZL,20200311,0,,0,,0,,0,,0,,0,,0,,3,0,,0,0,0,2,1,1,2,0,0,,5,0,19.44,19.44,25,25,23.72,23.72,28.03,28.03,0,0
19518,New Zealand,NZL,20200312,0,,0,,0,,0,,0,,0,,0,,3,0,,0,0,0,2,1,1,2,0,0,,5,0,19.44,19.44,25,25,23.72,23.72,28.03,28.03,0,0
19519,New Zealand,NZL,20200313,0,,0,,0,,0,,0,,0,,0,,3,0,,0,0,0,2,1,1,2,0,0,,5,0,19.44,19.44,25,25,23.72,23.72,28.03,28.03,0,0
19520,New Zealand,NZL,20200314,0,,0,,0,,0,,0,,0,,0,,3,0,,0,0,0,2,1,1,2,0,0,,6,0,19.44,19.44,25,25,23.72,23.72,28.03,28.03,0,0
19521,New Zealand,NZL,20200315,0,,0,,0,,0,,0,,0,,0,,3,0,,0,0,0,2,1,1,2,0,0,,8,0,19.44,19.44,25,25,23.72,23.72,28.03,28.03,0,0
19522,New Zealand,NZL,20200316,0,,0,,2,1,2,1,0,,0,,0,,3,0,,0,0,0,2,1,1,2,0,0,,8,0,36.11,36.11,39.29,39.29,35.26,35.26,41.67,41.67,0,0
19523,New Zealand,NZL,20200317,0,,0,,2,1,2,1,0,,0,,0,,3,2,0,0,6905572796,0,2,1,1,2,297228142,0,,8,0,36.11,36.11,39.29,39.29,41.03,41.03,41.67,41.67,37.5,37.5
19524,New Zealand,NZL,20200318,0,,0,,2,1,2,1,0,,0,,0,,3,2,0,0,0,0,2,1,1,2,0,0,,20,0,36.11,36.11,39.29,39.29,41.03,41.03,41.67,41.67,37.5,37.5
19525,New Zealand,NZL,20200319,0,,0,,2,1,2,1,0,,0,,0,,3,2,0,0,0,0,2,1,1,2,0,0,,28,0,36.11,36.11,39.29,39.29,41.03,41.03,41.67,41.67,37.5,37.5
19526,New Zealand,NZL,20200320,0,,0,,2,1,2,1,0,,0,,0,,4,2,0,0,0,0,2,1,1,2,0,0,,39,0,38.89,38.89,42.86,42.86,42.95,42.95,43.94,43.94,37.5,37.5
19527,New Zealand,NZL,20200321,0,,1,1,2,1,3,1,0,,1,1,1,1,4,2,0,0,0,0,2,1,1,2,0,0,,53,0,54.63,54.63,59.52,59.52,53.85,53.85,56.82,56.82,37.5,37.5
19528,New Zealand,NZL,20200322,0,,1,1,2,1,3,1,0,,1,1,1,1,4,2,0,0,0,0,2,1,1,2,0,0,,66,0,54.63,54.63,59.52,59.52,53.85,53.85,56.82,56.82,37.5,37.5
19529,New Zealand,NZL,20200323,0,,2,1,2,1,4,1,1,1,2,1,2,1,4,2,0,0,0,0,2,1,1,2,0,0,,102,0,75.93,75.93,77.38,77.38,68.59,68.59,74.24,74.24,37.5,37.5
19530,New Zealand,NZL,20200324,3,1,2,1,2,1,4,1,1,1,2,1,2,1,4,2,0,1,0,0,2,1,1,2,0,0,,142,0,87.04,87.04,91.67,91.67,80.13,80.13,83.33,83.33,62.5,62.5
19531,New Zealand,NZL,20200325,3,1,3,1,2,1,4,1,1,1,2,1,2,1,4,2,0,1,0,0,2,1,1,2,0,0,,189,0,90.74,90.74,95.24,95.24,82.69,82.69,86.36,86.36,62.5,62.5
19532,New Zealand,NZL,20200326,3,1,3,1,2,1,4,1,2,1,2,1,2,1,4,2,0,1,0,0,2,1,1,2,0,0,,262,0,96.3,96.3,100,100,86.54,86.54,90.91,90.91,62.5,62.5
19533,New Zealand,NZL,20200327,3,1,3,1,2,1,4,1,2,1,2,1,2,1,4,2,0,1,0,0,2,1,1,2,0,0,,338,0,96.3,96.3,100,100,86.54,86.54,90.91,90.91,62.5,62.5
19534,New Zealand,NZL,20200328,3,1,3,1,2,1,4,1,2,1,2,1,2,1,4,2,0,1,0,0,2,1,1,2,0,0,,416,0,96.3,96.3,100,100,86.54,86.54,90.91,90.91,62.5,62.5
19535,New Zealand,NZL,20200329,3,1,3,1,2,1,4,1,2,1,2,1,2,1,4,2,0,1,0,0,2,1,1,2,0,0,,476,1,96.3,96.3,100,100,86.54,86.54,90.91,90.91,62.5,62.5
19536,New Zealand,NZL,20200330,3,1,3,1,2,1,4,1,2,1,2,1,2,1,4,2,0,1,0,0,2,1,1,2,0,0,,552,1,96.3,96.3,100,100,86.54,86.54,90.91,90.91,62.5,62.5
19537,New Zealand,NZL,20200331,3,1,3,1,2,1,4,1,2,1,2,1,2,1,4,2,0,1,0,0,2,1,1,2,0,0,,647,1,96.3,96.3,100,100,86.54,86.54,90.91,90.91,62.5,62.5
19538,New Zealand,NZL,20200401,3,1,3,1,2,1,4,1,2,1,2,1,2,1,4,2,0,1,0,0,2,1,2,2,0,0,,647,1,96.3,96.3,100,100,89.1,89.1,93.94,93.94,62.5,62.5
19539,New Zealand,NZL,20200402,3,1,3,1,2,1,4,1,2,1,2,1,2,1,4,2,0,1,0,0,2,1,2,2,0,0,,723,1,96.3,96.3,100,100,89.1,89.1,93.94,93.94,62.5,62.5
19540,New Zealand,NZL,20200403,3,1,3,1,2,1,4,1,2,1,2,1,2,1,4,2,0,1,0,0,2,1,2,2,0,0,,772,1,96.3,96.3,100,100,89.1,89.1,93.94,93.94,62.5,62.5
19541,New Zealand,NZL,20200404,3,1,3,1,2,1,4,1,2,1,2,1,2,1,4,2,0,1,0,0,2,1,2,2,0,0,,824,1,96.3,96.3,100,100,89.1,89.1,93.94,93.94,62.5,62.5
19542,New Zealand,NZL,20200405,3,1,3,1,2,1,4,1,2,1,2,1,2,1,4,2,0,1,0,0,2,1,2,2,0,0,,872,1,96.3,96.3,100,100,89.1,89.1,93.94,93.94,62.5,62.5
19543,New Zealand,NZL,20200406,3,1,3,1,2,1,4,1,2,1,2,1,2,1,4,2,0,1,0,0,2,1,2,2,0,0,,911,1,96.3,96.3,100,100,89.1,89.1,93.94,93.94,62.5,62.5
19544,New Zealand,NZL,20200407,3,1,3,1,2,1,4,1,2,1,2,1,2,1,4,2,0,1,0,0,2,1,2,2,0,0,,943,1,96.3,96.3,100,100,89.1,89.1,93.94,93.94,62.5,62.5
19545,New Zealand,NZL,20200408,3,1,3,1,2,1,4,1,2,1,2,1,2,1,4,2,0,1,0,0,2,1,2,2,0,0,,969,1,96.3,96.3,100,100,89.1,89.1,93.94,93.94,62.5,62.5
19546,New Zealand,NZL,20200409,3,1,3,1,2,1,4,1,2,1,2,1,2,1,4,2,0,1,0,0,2,1,2,2,0,0,,992,1,96.3,96.3,100,100,89.1,89.1,93.94,93.94,62.5,62.5
19547,New Zealand,NZL,20200410,3,1,3,1,2,1,4,1,2,1,2,1,2,1,4,2,0,1,0,0,2,1,2,2,0,0,,1015,2,96.3,96.3,100,100,89.1,89.1,93.94,93.94,62.5,62.5
19548,New Zealand,NZL,20200411,3,1,3,1,2,1,4,1,2,1,2,1,2,1,4,2,0,1,0,0,2,1,2,2,0,0,,1035,4,96.3,96.3,100,100,89.1,89.1,93.94,93.94,62.5,62.5
19549,New Zealand,NZL,20200412,3,1,3,1,2,1,4,1,2,1,2,1,2,1,4,2,0,1,0,0,2,1,2,2,0,0,,1049,4,96.3,96.3,100,100,89.1,89.1,93.94,93.94,62.5,62.5
19550,New Zealand,NZL,20200413,3,1,3,1,2,1,4,1,2,1,2,1,2,1,4,2,0,1,0,0,2,1,2,2,0,0,,1064,5,96.3,96.3,100,100,89.1,89.1,93.94,93.94,62.5,62.5
19551,New Zealand,NZL,20200414,3,1,3,1,2,1,4,1,2,1,2,1,2,1,4,2,0,1,0,0,2,1,2,2,0,0,,1072,9,96.3,96.3,100,100,89.1,89.1,93.94,93.94,62.5,62.5
19552,New Zealand,NZL,20200415,3,1,3,1,2,1,4,1,2,1,2,1,2,1,4,2,0,1,0,0,2,1,2,2,0,0,,1078,9,96.3,96.3,100,100,89.1,89.1,93.94,93.94,62.5,62.5
19553,New Zealand,NZL,20200416,3,1,3,1,2,1,4,1,2,1,2,1,2,1,4,2,0,1,0,0,2,1,2,2,0,0,,1084,9,96.3,96.3,100,100,89.1,89.1,93.94,93.94,62.5,62.5
19554,New Zealand,NZL,20200417,3,1,3,1,2,1,4,1,2,1,2,1,2,1,4,2,0,1,0,0,2,1,2,2,0,0,,1086,11,96.3,96.3,100,100,89.1,89.1,93.94,93.94,62.5,62.5
19555,New Zealand,NZL,20200418,3,1,3,1,2,1,4,1,2,1,2,1,2,1,4,2,0,1,0,0,2,1,2,2,0,0,,1094,11,96.3,96.3,100,100,89.1,89.1,93.94,93.94,62.5,62.5
19556,New Zealand,NZL,20200419,3,1,3,1,2,1,4,1,2,1,2,1,2,1,4,2,0,1,0,0,2,1,2,2,0,0,,1098,12,96.3,96.3,100,100,89.1,89.1,93.94,93.94,62.5,62.5
19557,New Zealand,NZL,20200420,3,1,3,1,2,1,4,1,2,1,2,1,2,1,4,2,0,1,0,0,2,1,2,2,0,0,,1105,12,96.3,96.3,100,100,89.1,89.1,93.94,93.94,62.5,62.5
19558,New Zealand,NZL,20200421,3,1,3,1,2,1,4,1,2,1,2,1,2,1,4,2,0,1,0,0,2,1,2,2,0,0,,1107,13,96.3,96.3,100,100,89.1,89.1,93.94,93.94,62.5,62.5
19559,New Zealand,NZL,20200422,3,1,3,1,2,1,4,1,2,1,2,1,2,1,4,2,0,1,0,0,2,1,2,2,0,0,,1112,14,96.3,96.3,100,100,89.1,89.1,93.94,93.94,62.5,62.5
19560,New Zealand,NZL,20200423,3,1,3,1,2,1,4,1,2,1,2,1,2,1,4,2,0,1,0,0,2,1,2,2,0,0,,1112,16,96.3,96.3,100,100,89.1,89.1,93.94,93.94,62.5,62.5
19561,New Zealand,NZL,20200424,3,1,3,1,2,1,4,1,2,1,2,1,2,1,4,2,0,1,0,0,2,1,2,2,0,0,,1114,17,96.3,96.3,100,100,89.1,89.1,93.94,93.94,62.5,62.5
19562,New Zealand,NZL,20200425,3,1,3,1,2,1,4,1,2,1,2,1,2,1,4,2,0,1,0,0,2,1,2,2,0,0,,1117,18,96.3,96.3,100,100,89.1,89.1,93.94,93.94,62.5,62.5
19563,New Zealand,NZL,20200426,3,1,3,1,2,1,4,1,2,1,2,1,2,1,4,2,0,1,0,0,2,1,2,2,0,0,,1121,18,96.3,96.3,100,100,89.1,89.1,93.94,93.94,62.5,62.5
19564,New Zealand,NZL,20200427,3,1,3,1,2,1,4,1,2,1,2,1,2,1,4,2,0,1,0,0,2,1,2,2,0,0,,1122,19,96.3,96.3,100,100,89.1,89.1,93.94,93.94,62.5,62.5
19565,New Zealand,NZL,20200428,3,1,2,1,2,1,4,1,1,1,2,1,2,1,4,2,0,1,0,0,2,1,2,2,0,0,,1124,19,87.04,87.04,91.67,91.67,82.69,82.69,86.36,86.36,62.5,62.5
19566,New Zealand,NZL,20200429,2,1,2,1,2,1,4,1,1,1,2,1,2,1,4,2,0,1,0,0,2,1,2,2,0,0,,1126,19,83.33,83.33,88.1,88.1,80.13,80.13,83.33,83.33,62.5,62.5
19567,New Zealand,NZL,20200430,2,1,2,1,2,1,4,1,1,1,2,1,2,1,4,2,0,1,0,0,2,1,2,2,0,0,,1129,19,83.33,83.33,88.1,88.1,80.13,80.13,83.33,83.33,62.5,62.5
19568,New Zealand,NZL,20200501,2,1,2,1,2,1,4,1,1,1,2,1,2,1,4,2,0,1,0,0,2,1,2,2,0,0,,1132,19,83.33,83.33,88.1,88.1,80.13,80.13,83.33,83.33,62.5,62.5
19569,New Zealand,NZL,20200502,2,1,2,1,2,1,4,1,1,1,2,1,2,1,4,2,0,1,0,0,2,1,2,2,0,0,,1134,20,83.33,83.33,88.1,88.1,80.13,80.13,83.33,83.33,62.5,62.5
19570,New Zealand,NZL,20200503,2,1,2,1,2,1,4,1,1,1,2,1,2,1,4,2,0,1,0,0,2,1,2,2,0,0,,1136,20,83.33,83.33,88.1,88.1,80.13,80.13,83.33,83.33,62.5,62.5
19571,New Zealand,NZL,20200504,2,1,2,1,2,1,4,1,1,1,2,1,2,1,4,2,0,1,0,0,2,1,2,2,0,0,,1137,20,83.33,83.33,88.1,88.1,80.13,80.13,83.33,83.33,62.5,62.5
19572,New Zealand,NZL,20200505,2,1,2,1,2,1,4,1,1,1,2,1,2,1,4,2,0,1,0,0,2,1,2,2,0,0,,1137,20,83.33,83.33,88.1,88.1,80.13,80.13,83.33,83.33,62.5,62.5
19573,New Zealand,NZL,20200506,2,1,2,1,2,1,4,1,1,1,2,1,2,1,4,2,0,1,0,0,2,1,2,2,0,0,,1138,21,83.33,83.33,88.1,88.1,80.13,80.13,83.33,83.33,62.5,62.5
19574,New Zealand,NZL,20200507,2,1,2,1,2,1,4,1,1,1,2,1,2,1,4,2,0,1,0,0,2,1,2,2,0,0,,1139,21,83.33,83.33,88.1,88.1,80.13,80.13,83.33,83.33,62.5,62.5
19575,New Zealand,NZL,20200508,2,1,2,1,2,1,4,1,1,1,2,1,2,1,4,2,0,1,0,0,2,1,2,2,0,0,,1141,21,83.33,83.33,88.1,88.1,80.13,80.13,83.33,83.33,62.5,62.5
19576,New Zealand,NZL,20200509,2,1,2,1,2,1,4,1,1,1,2,1,2,1,4,2,0,1,0,0,2,1,2,2,0,0,,1142,21,83.33,83.33,88.1,88.1,80.13,80.13,83.33,83.33,62.5,62.5
19577,New Zealand,NZL,20200510,2,1,2,1,2,1,4,1,1,1,2,1,2,1,4,2,0,1,0,0,2,1,2,2,0,0,,1144,21,83.33,83.33,88.1,88.1,80.13,80.13,83.33,83.33,62.5,62.5
19578,New Zealand,NZL,20200511,2,1,2,1,2,1,4,1,1,1,2,1,2,1,4,2,0,1,0,0,2,1,2,2,0,0,,1147,21,83.33,83.33,88.1,88.1,80.13,80.13,83.33,83.33,62.5,62.5
19579,New Zealand,NZL,20200512,2,1,2,1,2,1,4,1,1,1,2,1,2,1,4,2,0,1,0,0,2,1,2,2,0,0,,1147,21,83.33,83.33,88.1,88.1,80.13,80.13,83.33,83.33,62.5,62.5
19580,New Zealand,NZL,20200513,2,1,2,1,2,1,4,1,1,1,2,1,2,1,4,2,0,1,0,0,2,1,2,2,0,0,,1147,21,83.33,83.33,88.1,88.1,80.13,80.13,83.33,83.33,62.5,62.5
19581,New Zealand,NZL,20200514,0,,0,,1,1,3,1,0,,0,,0,,4,2,0,1,0,0,2,1,2,2,0,0,,1147,21,36.11,36.11,40,40,47.44,47.44,44.7,44.7,62.5,62.5
19582,New Zealand,NZL,20200515,0,,0,,1,1,3,1,0,,0,,0,,4,2,0,1,0,0,2,1,2,2,0,0,,1148,21,36.11,36.11,40,40,47.44,47.44,44.7,44.7,62.5,62.5
19583,New Zealand,NZL,20200516,0,,0,,1,1,3,1,0,,0,,0,,4,2,0,1,0,0,2,1,2,2,0,0,,1148,21,36.11,36.11,40,40,47.44,47.44,44.7,44.7,62.5,62.5
19584,New Zealand,NZL,20200517,0,,0,,1,1,3,1,0,,0,,0,,4,2,0,1,0,0,2,1,2,2,0,0,,1149,21,36.11,36.11,40,40,47.44,47.44,44.7,44.7,62.5,62.5
19585,New Zealand,NZL,20200518,0,,0,,1,1,3,1,0,,0,,0,,4,2,0,1,0,0,2,1,2,2,0,0,,1149,21,36.11,36.11,40,40,47.44,47.44,44.7,44.7,62.5,62.5
19586,New Zealand,NZL,20200519,0,,0,,1,1,3,1,0,,0,,0,,4,2,0,1,0,0,2,1,2,2,0,0,,1153,21,36.11,36.11,40,40,47.44,47.44,44.7,44.7,62.5,62.5
19587,New Zealand,NZL,20200520,0,,0,,1,1,3,1,0,,0,,0,,4,2,0,1,0,0,2,1,2,2,0,0,,1153,21,36.11,36.11,40,40,47.44,47.44,44.7,44.7,62.5,62.5
19588,New Zealand,NZL,20200521,0,,0,,1,1,3,1,0,,0,,0,,4,2,0,1,0,0,2,1,2,2,0,0,,1153,21,36.11,36.11,40,40,47.44,47.44,44.7,44.7,62.5,62.5
19589,New Zealand,NZL,20200522,0,,0,,1,1,3,1,0,,0,,0,,4,2,0,1,0,0,2,1,2,2,0,0,,1154,21,36.11,36.11,40,40,47.44,47.44,44.7,44.7,62.5,62.5
19590,New Zealand,NZL,20200523,0,,0,,1,1,3,1,0,,0,,0,,4,2,0,1,0,0,2,1,2,2,0,0,,1154,21,36.11,36.11,40,40,47.44,47.44,44.7,44.7,62.5,62.5
19591,New Zealand,NZL,20200524,0,,0,,1,1,3,1,0,,0,,0,,4,2,0,1,0,0,2,1,2,2,0,0,,1154,21,36.11,36.11,40,40,47.44,47.44,44.7,44.7,62.5,62.5
19592,New Zealand,NZL,20200525,0,,0,,1,1,3,1,0,,0,,0,,4,2,0,1,0,0,2,1,2,2,0,0,,1154,21,36.11,36.11,40,40,47.44,47.44,44.7,44.7,62.5,62.5
19593,New Zealand,NZL,20200526,0,,0,,1,1,3,1,0,,0,,0,,4,2,0,1,0,0,2,1,2,2,0,0,,1154,21,36.11,36.11,40,40,47.44,47.44,44.7,44.7,62.5,62.5
19594,New Zealand,NZL,20200527,0,,0,,1,1,3,1,0,,0,,0,,4,2,0,1,0,0,2,1,2,2,0,0,,1154,21,36.11,36.11,40,40,47.44,47.44,44.7,44.7,62.5,62.5
19595,New Zealand,NZL,20200528,0,,0,,1,1,3,1,0,,0,,0,,4,2,0,1,0,0,2,1,2,2,0,0,,1154,22,36.11,36.11,40,40,47.44,47.44,44.7,44.7,62.5,62.5
19596,New Zealand,NZL,20200529,0,,0,,1,1,2,1,0,,0,,0,,4,2,0,1,0,0,2,1,2,2,0,0,,1154,22,33.33,33.33,38.1,38.1,45.51,45.51,42.42,42.42,62.5,62.5
19597,New Zealand,NZL,20200530,0,,0,,1,1,2,1,0,,0,,0,,4,2,0,1,0,0,2,1,2,2,0,0,,1154,22,33.33,33.33,38.1,38.1,45.51,45.51,42.42,42.42,62.5,62.5
19598,New Zealand,NZL,20200531,0,,0,,1,1,2,1,0,,0,,0,,4,2,0,1,0,0,2,1,2,2,0,0,,1154,22,33.33,33.33,38.1,38.1,45.51,45.51,42.42,42.42,62.5,62.5
19599,New Zealand,NZL,20200601,0,,0,,1,1,2,1,0,,0,,0,,4,2,0,1,0,0,2,1,2,2,0,0,,1154,22,33.33,33.33,38.1,38.1,45.51,45.51,42.42,42.42,62.5,62.5
19600,New Zealand,NZL,20200602,0,,0,,1,1,2,1,0,,0,,0,,4,2,0,1,0,0,2,1,2,2,0,0,,1154,22,33.33,33.33,38.1,38.1,45.51,45.51,42.42,42.42,62.5,62.5
19601,New Zealand,NZL,20200603,0,,0,,1,1,2,1,0,,0,,0,,4,2,0,1,0,0,2,1,2,2,0,0,,1154,22,33.33,33.33,38.1,38.1,45.51,45.51,42.42,42.42,62.5,62.5
19602,New Zealand,NZL,20200604,0,,0,,1,1,2,1,0,,0,,0,,4,2,0,1,0,0,2,1,2,2,0,0,,1154,22,33.33,33.33,38.1,38.1,45.51,45.51,42.42,42.42,62.5,62.5
19603,New Zealand,NZL,20200605,0,,0,,1,1,2,1,0,,0,,0,,4,2,0,1,0,0,2,1,2,2,0,0,,1154,22,33.33,33.33,38.1,38.1,45.51,45.51,42.42,42.42,62.5,62.5
19604,New Zealand,NZL,20200606,0,,0,,1,1,2,1,0,,0,,0,,4,2,0,1,0,0,2,1,2,2,0,0,,1154,22,33.33,33.33,38.1,38.1,45.51,45.51,42.42,42.42,62.5,62.5
19605,New Zealand,NZL,20200607,0,,0,,1,1,2,1,0,,0,,0,,4,2,0,1,0,0,2,1,2,2,0,0,,1154,22,33.33,33.33,38.1,38.1,45.51,45.51,42.42,42.42,62.5,62.5
19606,New Zealand,NZL,20200608,0,,0,,0,,0,,0,,0,,0,,4,2,0,1,0,0,2,1,2,2,0,0,,1154,22,22.22,22.22,28.57,28.57,37.82,37.82,33.33,33.33,62.5,62.5
19607,New Zealand,NZL,20200609,0,,0,,0,,0,,0,,0,,0,,4,2,0,1,0,0,2,1,2,2,0,0,,1154,22,22.22,22.22,28.57,28.57,37.82,37.82,33.33,33.33,62.5,62.5
19608,New Zealand,NZL,20200610,0,,0,,0,,0,,0,,0,,0,,4,2,0,1,0,0,2,1,2,2,0,0,,1154,22,22.22,22.22,28.57,28.57,37.82,37.82,33.33,33.33,62.5,62.5
19609,New Zealand,NZL,20200611,,,,,,,,,,,,,,,,,,,,,,,,,,,,1154,22,,22.22,,28.57,,37.82,,33.33,,62.5
19610,New Zealand,NZL,20200612,,,,,,,,,,,,,,,,,,,,,,,,,,,,1154,22,,22.22,,28.57,,37.82,,33.33,,62.5
19611,Oman,OMN,20200101,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
19612,Oman,OMN,20200102,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
19613,Oman,OMN,20200103,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
19614,Oman,OMN,20200104,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
19615,Oman,OMN,20200105,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
